"Id","SalePrice"
2852,227555.292818222
2853,227612.085206345
2854,142148.621173868
2855,196819.978610233
2856,206224.558705983
2857,187673.464447134
2858,196673.175769012
2859,130817.837263563
2860,125571.021843775
2861,130503.655884588
2862,182921.9481891
2863,118846.701093672
2864,225443.678296198
2865,142408.756137732
2866,135914.467392025
2867,95060.4275716073
2868,112008.730300544
2869,119176.769062984
2870,148284.744976624
2871,100169.039583088
2872,69085.2220293841
2873,101240.304476955
2874,137061.904125301
2875,122192.762149982
2876,153696.555698469
2877,142300.731305284
2878,173728.358733763
2879,136954.320296178
2880,114357.521431024
2881,157464.962913199
2882,167537.147803171
2883,181103.497044803
2884,184442.031459056
2885,182515.722189016
2886,211508.27728719
2887,102041.469623473
2888,125055.360788753
2889,67242.3466502989
2890,84858.5709146329
2891,133881.247957989
2892,64579.4051171919
2893,103451.247772084
2894,70159.0657268222
2895,289503.229052551
2896,273826.184004665
2897,184477.96797996
2898,151095.940863023
2899,209041.495360863
2900,158251.755158461
2901,196313.57102929
2902,185324.328279948
2903,327283.087508506
2904,321807.53654261
2905,116225.009345773
2906,192865.155339904
2907,114532.941165716
2908,128852.661560799
2909,149169.932805815
2910,83920.9110152162
2911,86755.2519506032
2912,153645.349124557
2913,88998.0186755808
2914,84953.1833127714
2915,85277.1775948389
2916,87780.2357248867
2917,153026.287344082
2918,114319.416613221
2919,206965.681998385
